SIGRH – Sistema Integrado de Gestão de Recursos Humanos,Descrição,"O SIGRH (Sistema Integrado de Gestão e Recursos Humanos) informatiza os procedimentos de recursos humanos, tais como: marcação/alteração de férias, cálculos de aposentadoria, avaliação funcional, dimensionamento de força de trabalho, controle de frequência, concursos, capacitações, atendimentos on-line, serviços e requerimentos, registros funcionais, relatórios de RH, dentre outros. A maioria das operações possui algum nível de interação com o sistema SIAPE (sistema de âmbito nacional), enquanto outras são somente de âmbito interno.",Inventores,,Cotitularidade,-,Status,"O Programa ainda não foi registrado no INPI, porém a UFRN licencia devidamente para outras instituições públicas e privadas",Nº do Pedido:-,País,Brasil,https://agir.ufrn.br/vitrine/programas/690
Similaridade entre ângulos usando correntropia complexa,Descrição,"Biblioteca que possibilita o cálculo de similaridade entre conjuto de ângulos por meio da medida de similaridade correntropia complexa. A medida foi baseada num mapeamento ângulo-número complexo para possibilitar a utilização da correntropia complexa como ferramenta de similaridade. Por isso, métrica herda características da correntropia complexa, possuindo informação estatística de alta ordem quando usado o kernel gaussiano. Além disso, pode-se dizer que a medida também será robusta a ruído impulsivo. Existem outras bibliotecas que analisam similaridade entre ângulos mas essa é a primeira a fazer uso da correntropia complexa para isso. Dessa forma, características como robustez a ruído impulsivo e extração de informação estatística de alta ordem são inerentes a medida.",Inventores,Allan de Medeiros MartinsAluisio Igor Rêgo FontesAriane Selli Melo de SouzaJoilson Batista de Almeida RêgoJoão Paulo Ferreira GuimarãesManoel do Bonfim Lins de AquinoRyan Luka Pereira de Abreu,Cotitularidade,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN",Status,Registro Concedido,Nº do Pedido:BR 51 2022 002014-9,País,Brasil,https://agir.ufrn.br/vitrine/programas/2134
Simulador BM,Descrição,"O simulador de Bombeio Mecânico é uma ferramenta computacional cujo objetivo é representar a dinâmica deste método de elevação artificial, permitindo que o usuário explore diversas situações que normalmente são observadas em campo, auxiliando na tomada de decisões e no projeto de novas instalações (NASCIMENTO, 2005). Desenvolvido no compilador Borland C++ BuilderTM, o simulador de BM tem seu princípio de funcionamento equivalente as diretrizes da maioria dos simuladores, ou seja, primeiro é necessário a informação de dados de entrada inseridos pelo usuário. Em seguida, são realizados conversões e cálculos de novas variáveis. No simulador BM os dados inseridos são divididos por classes, sendo assim, as informações distribuídas conforme a classe que pertencem, são elas: classe “poço”, classe “reservatório”, classe “geometria” e classe “UB”.",Inventores,Raphael Eliedson da SilvaAndré Laurindo MaitelliCarla Wilza Souza de Paula MaitelliRutácio de Oliveira CostaHarlene Cristina Ambrósio Gomes SoaresEliara de Melo MedeirosGabriel Bessa de Freitas Fuezi OlivaHannah Lícia Cruz Galvão,Cotitularidade,-,Status,Registro concedido,Nº do Pedido:BR 51 2017 000530 3,País,Brasil,https://agir.ufrn.br/vitrine/programas/900
Simulador de controle de cadeira de rodas,Descrição,"O software desenvolvido é um jogo sério que simula o controle de uma cadeira de rodas utilizando um joystick composto por um microcontrolador ESP32 e um módulo de joystick adaptado para pessoas com pouca mobilidade no braço. O joystick funciona detectando a inclinação da alavanca nos eixos X e Y através de potenciômetros, que convertem o movimento em sinais elétricos lidos pelo ESP32. Esses sinais são enviados para o dispositivo receptor, permitindo controle em tempo real da cadeira de rodas no jogo.

No dispositivo receptor, os dados são processados e usados para controlar a movimentação da cadeira de rodas virtual. A ambientação do jogo foi desenvolvida em Unity, oferecendo compatibilidade com Google Cardboard para aplicações móveis através do Plugin Google Cardboard XR, possibilitando uma experiência de realidade virtual.

O ambiente do jogo apresenta níveis de dificuldade (fácil, médio e difícil), diferenciados pela largura da pista. O ambiente inclui um circuito com trechos que possuem curvas à direita, à esquerda, curvas acentuadas e retas. Para cada trecho, é contabilizado o tempo e a quantidade de vezes que ocorrem colisões. O circuito possui barreiras que, ao serem tocadas, mudam de verde para vermelho, indicando uma colisão. O tempo total para percorrer o circuito também é cronometrado, e todas essas informações, incluindo a dificuldade em que o jogador estava, são salvas em um arquivo txt ao final do circuito.

O objetivo do jogo é percorrer todo o circuito, enfrentando os desafios de movimentação e posteriormente analisar os dados para verificar quais foram as maiores dificuldades encontradas na pista. Este jogo sério pode ser utilizado para treinamento e desenvolvimento de habilidades motoras e de controle de cadeiras de rodas, oferecendo uma ferramenta inovadora e interativa para usuários e profissionais da área de reabilitação.",Inventores,ALEX BATISTA DA COSTABRENO GUILHERME DE ARAÚJO TINOCO CABRALEDGARD MORYAFABÍOLA RODRIGUES DE FRANÇA CAMPOSFÁBIO RICARDO DE OLIVEIRA GALVÃOJOSÉ CARLOS GOMES DA SILVALUIZ HENRIQUE BERTUCCI BORGESPAULO MOREIRA SILVA DANTAS,Cotitularidade,Instituto de Ensino e Pesquisa Alberto Santos Dumont – ISD,Status,Registro Concedido,Nº do Pedido:BR 51 2024 003250 9,País,Brasil,https://agir.ufrn.br/vitrine/programas/2565
Simulador virtual de leitura – LEVI,Descrição,"O projeto compreende a criação de um Aplicativo Web e Mobile completo para a gestão dos administradores e usuários, incluindo simuladores para o pré diagnóstico, exibição de imagens e áudios, quizzes com questionários, controle de acessos e resultados, e geração de relatórios gerenciais.",Inventores,CÍNTIA ALVES SALGADO AZONILUIZA EDUARDA BEZERRA DOS SANTOSFRANCISCO RUBENS SILVA COSTA,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2024 003098-0,País,Brasil,https://agir.ufrn.br/vitrine/programas/2549
SIPAC 2009,Descrição,Em construção.,Inventores,Camilo de Lelis Dias Costa de MedeirosDalton Dantas de OliveiraDavid Ricardo do Vale PereiraEdson Alyppyo Gomes CoutinhoDilson de Anchieta RodriguesEiji Adachi Medeiros BarbosaFabiano Fernandes de OliveiraGleydson de Azevedo Ferreira LimaJackson Douglas Vital dos SantosItamir de Morais Barroca FilhoJoão Batista BezerraJoão Emanuel Evangelista de OliveiraJorge Dantas de MeloJuliano Rafael Sena de AraújoLinária Mairla Pinheiro de LimaMarcus Vinícius Guedes GonçalvesRaphaela Galhardo Fernandes LimaMarcelo Heider Barros FeijóMário Andrade Vieira de Melo NetoRicardo Wendell Rodrigues da SilveiraWilliam Coelho RochaSeverino Cesário de LimaTeresinha Saldanha,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2019 001357-3,País,Brasil,https://agir.ufrn.br/vitrine/programas/1230
SIPAC 2013,Descrição,Em construção.,Inventores,Adriano Carlos Costa de MoraisAdson Cezar Nascimento de OliveiraAlessandra Bay CardosoAlessandro Marinho de AlbuquerqueAlessandro Oliveira CastilhoAline Guerra GalvãoAna Maria Cardozo RenovatoAndré Jadson Eufrásio SantosAlysson da Silva RodriguesAndré Rabelo PereiraBarbara de Paiva Machado OliveiraBraulio Bezerra da SilvaBruno Vinícius Moura dos ReisCamilo de Lelis Dias Costa de MedeirosClarissa Araújo AzevedoCristiana Maria Fernandes LopesClarissa Lorena Alves Coelho LinsDaniel Bessa de MenezesDalton Dantas de OliveiraDavid Ricardo do Vale PereiraDaniel Cunha da SilvaEdson Alyppyo Gomes CoutinhoDilson de Anchieta RodriguesEiji Adachi Medeiros BarbosaEduardo Rodrigues da Costa NetoEric Moura Lemos PereiraEmerson Hermann Lira dos SantosFrancisco José Silva MacárioFabiano Fernandes de OliveiraGleydson de Azevedo Ferreira LimaGenibaldo Mariano dos SantosHenrique de Araújo LimaIgor Linnik Câmara de AraújoHalcima Melo BatistaHélio Cabral MedeirosJacinta Maria da Costa Antunes de SousaJackson Douglas Vital dos SantosIlmar Gabriel da SilvaItamir de Morais Barroca FilhoJoão Batista BezerraJoão Emanuel Evangelista de OliveiraJeferson Queiroga PereiraJoão Alexandre da Silva NetoJoilson Vidal AbrantesJorge Dantas de MeloJohnny Cezar Marçal dos SantosJoice Marques Ribeiro CostaLarrúbia Ribeiro DantasLane Íris de Mello NóbregaJuliano Rafael Sena de AraújoJosé Pereira LimaMarcelo Heider Barros FeijóLizaneas da Silveira SilvaLinária Mairla Pinheiro de LimaLeandro Dias BeserraPaulo José PereiraMychell Teixeira de AraújoMário Andrade Vieira de Melo NetoMarcus Vinícius Guedes GonçalvesRaphaela Galhardo Fernandes LimaRaphael Juliano de MedeirosMarcelo Pereira MaiaRafael Holanda de LimaRicardo José Sales JuniorRicardo Wendell Rodrigues da SilveiraRinaldo Gomes da Silveira NetoRogério Ferreira LimaRaul Joaquim Câmara dos SantosRaynison Luilson de Freitas CortêsRegina Câmara do NascimentoRicardo César Silva de LimaWeinberg de Paiva e SouzaWeskley Mesquita VianaWendell de Farias CortezWilliam Coelho RochaRômulo Fagundes CatanhedeSeverino Cesário de LimaTeresinha SaldanhaVictor Branco de Holanda,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2019 001317-4,País,Brasil,https://agir.ufrn.br/vitrine/programas/1220
SIPAC 2019,Descrição,Em construção.,Inventores,Adriano Carlos Costa de MoraisAdson Cezar Nascimento de OliveiraAlessandra Bay CardosoAlessandro Marinho de AlbuquerqueAlessandro Oliveira CastilhoAline Guerra GalvãoAlysson da Silva RodriguesAna Carolina Freire Oliveira Aragão de MedeirosAna Maria Cardozo RenovatoAndré Grilo de SousaAndré Jadson Eufrásio SantosAndré Rabelo PereiraAndré Victor Guedes da SilvaAngele Louise Silva TelesBárbara de Paiva Machado OliveiraBreno Pessoa Nunes de MeloBraulio Bezerra da SilvaCamilo de Lelis Dias Costa de MedeirosBruno Vinícius Moura dos ReisClarissa Lorena Alves Coelho LinsClarissa Araújo AzevedoCristiano Alves GomesCristiana Maria Fernandes LopesDaniel Bessa de MenezesDalton Dantas de OliveiraDaniel Cunha da SilvaDaniel Costa Smith de MedeirosDilson de Anchieta RodriguesDavid Ricardo do Vale PereiraEduardo Rodrigues da Costa NetoEdson Alyppyo Gomes CoutinhoEric Moura Lemos PereiraFabiano Fernandes de OliveiraEiji Adachi Medeiros BarbosaEmerson Hermann Lira dos SantosGeraldo Laurentino da Silva NetoGleydson de Azevedo Ferreira LimaFrancisco José Silva MacárioGenibaldo Mariano dos SantosIgor Linnik Câmara de AraújoIlmar Gabriel da SilvaHalcima Melo BatistaHelio Cabral MedeirosJackson Douglas Vital dos SantosJeferson Queiroga PereiraItamir de Morais Barroca FilhoJacinta Maria da Costa Antunes de SousaJohnny Cezar Marçal dos SantosJoão Emanuel Evangelista de OliveiraJoão Batista BezerraJoão Alexandre da Silva NetoJosé Pereira LimaJorge Dantas de MeloJoilson Vidal AbrantesJoice Marques Ribeiro CostaLeandro Dias BeserraLarrúbia Ribeiro DantasLane Íris de Mello NóbregaJuliano Rafael Sena de AraújoMarcelo Pereira MaiaMarcelo Heider Barros FeijóLizaneas da Silveira SilvaLinária Mairla Pinheiro de LimaPaulo José PereiraRafael Holanda de LimaRaphael Juliano de MedeirosRaphaela Galhardo Fernandes LimaMarcos Aurélio Macedo da Rocha JúniorMarcus Vinícius Guedes GonçalvesMário Andrade Vieira de Melo NetoMychell Teixeira de AraújoRicardo Wendell Rodrigues da SilveiraRicardo José Sales JuniorRinaldo Gomes da Silveira NetoRômulo Fagundes CatanhedeRaul Joaquim Câmara dos SantosRaynison Luilson de Freitas CortêsRegina Câmara do NascimentoRicardo César Silva de LimaWeksley Mesquita VianaWeinberg de Paiva e SouzaWilliam Coelho RochaWendell de Farias CortezTeresinha SaldanhaSeverino Cesário de LimaVictor Emanuel Mafra SoaresVictor Branco de Holanda,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2019 001139-2,País,Brasil,https://agir.ufrn.br/vitrine/programas/1210
O item não foi encontrado na área Programas de Computador...,https://agir.ufrn.br/vitrine/programas/68
SIPAR 1.0 – Software de Identificação de Parâmetros de Aerogeradores,Descrição,"Este trabalho visa desenvolver um Software na Plataforma NI-LabView para reconhecimento e identificação automática de parâmetros de controle de Aerogeradores, utilizando dados operacionais de um aerogerador de velocidade variável, com tecnologia síncrona, a partir da aquisição, tratamento e avaliação dos dados em um equipamento de medição de qualidade de energia elétrica e anemometria, com realização discreta no tempo, e plataforma com base em processador digital de sinais.",Inventores,Hudson da Silva ResendeManoel Firmino de Medeiros JúniorJosé Tavares de OliveiraFrancisco das Chagas Mota,Cotitularidade,-,Status,Registro concedido,Nº do Pedido:BR 51 2016  001491 1,País,Brasil,https://agir.ufrn.br/vitrine/programas/858
SIRM2C – Sistema Integrado de Realidade Mista para Comando e Controle,Descrição,Em construção.,Inventores,Em construção.,Cotitularidade,"MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS - MDIC/ UNIVERSIDADE FEDERAL DA BAHIA - UFBA / UNIVERSIDADE FEDERAL DE PERNAMBUCO – UFPE / UNIVERSIDADE FEDERAL DO CEARÁ – UFC",Status,Registro Concedido,Nº do Pedido:BR 51 2024 000262 6,País,Brasil,https://agir.ufrn.br/vitrine/programas/2466
SIS-AMAQ – Sistema de Auto-avaliação para Melhoria do Acesso e da Qualidade da Atenção Básica,Descrição,"Este sistema foi criado para facilitar a utilização do instrumento AMAQ/AB, tendo como objetivos principais: auxiliar no registro dos resultados da autoavaliação realizada com auxílio do AMAQ/AB; disponibilizar relatórios da autoavaliação considerando a classificação nas Dimensões e Subdimensões a partir das respostas inseridas no sistema e facilitar o monitoramento das autoavaliações por meio do registro no sistema.",Inventores,Ricardo Alexsandro de Medeiros ValentimCustodio Leopoldino de Brito Guerra NetoDaniele Montenegro da Silva BarrosElionai Augusto Silva de MeloHelio Roberto HekisJoão Paulo Queiroz dos SantosKarilany Dantas CoutinhoLuiz Guilherme Portela Oliveira de CerqueiraMarcel da Câmara Ribeiro DantasPablo Holanda CardosoPhilippi Sedir Grilo de MoraisRoberto Luiz Batista de LimaRobinson Luis de Souza AlvesRodrigo Dantas da Silva,Cotitularidade,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte ( IFRN)",Status,Registro concedido,Nº do Pedido:BR 51 2015 001580 0,País,Brasil,https://agir.ufrn.br/vitrine/programas/813
SIS-COAPES – Sistema para Gestão de Contratos Organizativos de Ação Pública Ensino – Saúde,Descrição,"O SIS-COAPES é um sistema de informação que tem como objetivo apoiar os processos de contratualização de cada COAPES, organizando as informações do território e das instituições de ensino, bem como facilitando a construção do próprio contrato. O sistema potencializa o monitoramento dos processos de contratualização pelos Comitês Gestores Locais e pelo Comitê Nacional, facilitando o acompanhamento da integração ensino-serviço nos territórios. O sistema também tem utilidade púbica, ampliando a transparência e a participação do controle social.",Inventores,Ricardo Alexsandro de Medeiros ValentimAdelson Luiz de LimaAllyson Bruno Campos Barros VilelaCustodio Leopoldino de Brito Guerra NetoFabiano PapaizHelio Roberto HekisJailton Carlos de PaivaJalerson Raposo Ferreira de LimaJoão Paulo Queiroz dos SantosKarilany Dantas CoutinhoKelson da Costa MedeirosLuiz Guilherme Portela Oliveira de CerqueiraRafael de Morais PintoRobinson Luis de Souza AlvesRodrigo Dantas da SilvaTulio de Paiva Marques Carvalho,Cotitularidade,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte ( IFRN)",Status,Registro concedido,Nº do Pedido:BR 51 2015 001579 6,País,Brasil,https://agir.ufrn.br/vitrine/programas/811
SIS-PMAQ – Sistema de Avaliação do Programa Nacional de Melhoria do Acesso e da Qualidade da Atenção Básica,Descrição,"O PMAQ-AB tem como objetivo incentivar os gestores e as equipes a melhorar a qualidade dos serviços de saúde oferecidos aos cidadãos do território. Para isso, propõe um conjunto de estratégias de qualificação, acompanhamento e avaliação do trabalho das equipes de saúde.",Inventores,Ricardo Alexsandro de Medeiros ValentimCustodio Leopoldino de Brito Guerra NetoDaniele Montenegro da Silva BarrosElionai Augusto Silva de MeloHelio Roberto HekisJoão Paulo Queiroz dos SantosKarilany Dantas CoutinhoLuiz Guilherme Portela Oliveira de CerqueiraMarcel da Câmara Ribeiro DantasPablo Holanda CardosoPhilippi Sedir Grilo de MoraisRoberto Luiz Batista de LimaRobinson Luis de Souza AlvesRodrigo Dantas da Silva,Cotitularidade,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte ( IFRN)",Status,Registro concedido,Nº do Pedido:BR 51 2015 001577 0,País,Brasil,https://agir.ufrn.br/vitrine/programas/807
SisDim,Descrição,O SisDim tem o objetivo de sistematizar a realização do dimensionamento da força de trabalho necessária nas unidades de saúde que compõe a rede de saúde da Secretaria de Saúde Pública do estado do RN.,Inventores,Anderson Paiva CruzAndré Santiago da Fonseca SilvaItamir de Morais Barroca FilhoSebastião Noberto Camêlo Pessôa NetoJerffeson Gomes DutraEdvaldo Vasconcelos de Carvalho FilhoCamila Naiara Nascimento Matos BarbosaCassio Felipe Sarmento SilveiraFrancisco de Sales BezerraPaula Fernanda de Carvalho Lopes RochaAline da Silva RochaChander de Oliveira PinheiroJordy Araújo de AlcântaraRenata Freire do NascimentoLauro Gabriel Bezerra SantosHildeberto de Andrade PessoaRayane Larissa Santos de Araujo MonteiroMaria José MacedoAvânia Dias de AlmeidaPatrícia Angelica Torres da Silva Ferro,Cotitularidade,Secretaria de Saúde Pública do Rio Grande do Norte - SESAP,Status,Registro Concedido,Nº do Pedido:BR 51 2021 002473-7,País,Brasil,https://agir.ufrn.br/vitrine/programas/1981
Sistema de Análise de Plântulas – SAPL,Descrição,"A utilização de técnicas que envolvam a análise computadorizada de plântulas na avaliação da qualidade de lotes de sementes tem apresentado alta eficiência. O Sistema de Análise de Plântulas (SAPL) permite efetuar a análise relativamente rápida de plântulas destacam-se por sua precisão e objetividade, em comparação com a maioria dos testes para avaliação rotineira da qualidade das sementes.",Inventores,Márcio Dias PereiraAlessandra Mendes Pacheco Guerra ValeAndré Dantas de MedeirosMaria Iris Vital da SilvaLarysse Savanna Izidio da SilvaJoane Gonçalo Felipe da RochaRenan Farias FelipeKleysson Arthur Medeiros da SilvaJuvanderson Nicacio da SilvaValmir Ferreira Segundo NetoVictor Jerônimo Galdino Lopes de Oliveira,Cotitularidade,-,Status,Registro concedido,Nº do Pedido:BR 51 2017 000674 1,País,Brasil,https://agir.ufrn.br/vitrine/programas/908
Sistema de Análise e Classificação de Sementes por Peneiras – SIASP,Descrição,Em construção.,Inventores,Marcio Dias PereiraAlessandra Mendes Pacheco Guerra ValeLuan Luis Magioli Barros,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2021 002531-8,País,Brasil,https://agir.ufrn.br/vitrine/programas/1985
Sistema de análise e distância em treinamento com remo seco,Descrição,"O modelo de invenção é formado por um sensor de distância laser estático, e um aparador móvel acoplado ao banco deslizante do aparelho de remo seco. O aparador é posicionado na mesma direção do sensor, e opera como ponto de referência para mensurar a distância. O sistema ainda conta com um microcontrolador, que recebe o dado do sensor via protocolo i2C.O firmware foi proposto para receber os valores do sensor e disponibilizar o dado via porta serial, com a possibilidade ainda de atualizar para envio em rede sem fio. Além do valor da distância, foi implementado um alerta para informar o início e fim de curso, que permite mensurar quantos ciclos foram realizados num período de tempo.

O valor de início e fim de curso pode variar de acordo com a condição de cada participante, pessoas com baixa mobilidade performam diferente no aparelho de remo seco. Dessa forma, o firmware disponibiliza uma rede sem fio, que dá acesso a uma página web de configuração, com os campos “início”, “fim”,  e o botão “salvar”. Ao informar os valores e clicar no botão “salvar”, o firmware começa a enviar os alertas de início e fim de curso com base nos valores atualizados.",Inventores,JOSÉ CARLOS GOMES DA SILVAPAULO MOREIRA SILVA DANTASVITOR CARVALHO SILVALUIZ HENRIQUE BERTUCCI BORGESEDGARD MORYA,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2023 003666-8,País,Brasil,https://agir.ufrn.br/vitrine/programas/2431
O item não foi encontrado na área Programas de Computador...,https://agir.ufrn.br/vitrine/programas/261
Sistema de aquisição de dados para rolo de treinamento com cadeira de rodas,Descrição,"O modelo de invenção é formado por um conjunto de 2 sensores do tipo encoder rotativo, acoplados por meio de roldanas no equipamento de treinamento com cadeira de rodas.

O sistema eletrônico é composto, além dos 2 sensores, por um microcontrolador que recebe os dados, processa e disponibiliza via porta serial as informações pertinentes ao treinamento, como sentido, velocidade, aceleração, tempo de treinamento, distância e a sincronia entre os valores medidos nos dois sensores. O sensor é capaz de informar dois dados: variação angular e sentido do giro. Logo, o firmware foi desenvolvido para tratar esses dois dados, aplicando o modelo digital de equações do  Movimento Uniforme e Uniformemente Variável, para extrair as variáveis importantes para a análise do treinamento. Os dados processados são disponibilizados via porta serial, com a possibilidade de atualizar para envio via rede sem fio. Com o conhecimento do padrão de envio, qualquer programa pode acessar a porta serial e receber os dados para análise em tempo real, integração com outros sistemas ou apenas salvar os valores para análise posterior ao treinamento.",Inventores,JOSÉ CARLOS GOMES DA SILVAPABLO GUSTAVO FERREIRAVITOR CARVALHO SILVALUIZ HENRIQUE BERTUCCI BORGESFABRÍCIO LIMA BRASILEDGARD MORYA,Cotitularidade,Instituto de Ensino e Pesquisa Alberto Santos Dumont - ISD / Ministério da Educação - MEC,Status,Registro Concedido,Nº do Pedido:BR 51 2023 003862-8,País,Brasil,https://agir.ufrn.br/vitrine/programas/2435
Sistema de Autenticação e Autorização de Exame para Diagnóstico de Sífilis Congênita,Descrição,Em construção.,Inventores,Pablo Holanda CardosoDionísio Dias Aires de CarvalhoLuiz Guilherme Portela Oliveira de CerqueiraRicardo Alexsandro de Medeiros ValentimKarilany Dantas CoutinhoLeonardo Judson Galvão de LimaAgnaldo Souza CruzJailton Carlos de PaivaBeatriz Soares de SouzaDiego Ferreira de LimaKathleen Noemi Duarte RegoMatheus André Coutinho FerreiraMilena Cristina Duarte de AlmeidaPaulo Victor de Azevedo GuerraPedro Henrique Germano Evangelista,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2020 002809-8,País,Brasil,https://agir.ufrn.br/vitrine/programas/1752
Sistema de Automação Residencial com Dispositivos Modulares,Descrição,Em construção.,Inventores,Em construção.,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2019 002689-6,País,Brasil,https://agir.ufrn.br/vitrine/programas/1308
Sistema de Controle de Acesso por Biometria (Impressão Digital),Descrição,Em construção.,Inventores,André Gomes da SilvaEdson Moreira Silva NetoSergio Vianna Fialho,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2020 001636-7,País,Brasil,https://agir.ufrn.br/vitrine/programas/1631
SISTEMA DE CONTROLE ELETRÔNICO DO DISPOSITIVOINTELIGENTE PARA DIAGNÓSTICO DE SÍFILIS CONGÊNITA,Descrição,Em construção.,Inventores,Pablo Holanda CardosoDionísio Dias Aires de CarvalhoLuiz Guilherme Portela Oliveira de CerqueirRicardo Alexsandro de Medeiros ValentimKarilany Dantas CoutinhoLeonardo Judson Galvão de LimaAgnaldo Souza CruzJailton Carlos de PaivaBeatriz Soares de SouzaDiego Ferreira de LimaKathleen Noemi Duarte RegoMatheus André Coutinho FerreiraMilena Cristina Duarte de AlmeidaPaulo Victor de Azevedo GuerraPedro Henrique Germano Evangelista,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2020 001629-4,País,Brasil,https://agir.ufrn.br/vitrine/programas/1623
Sistema de Gerenciamento de Dados de Exame para Diagnóstico de Sífilis Congênita,Descrição,Em construção.,Inventores,Pablo Holanda CardosoDionísio Dias Aires de CarvalhoLuiz Guilherme Portela Oliveira de CerqueiraRicardo Alexsandro de Medeiros ValentimKarilany Dantas CoutinhoLeonardo Judson Galvão de LimaAgnaldo Souza CruzJailton Carlos de PaivaBeatriz Soares de SouzaDiego Ferreira de LimaKathleen Noemi Duarte RegoMatheus André Coutinho FerreiraMilena Cristina Duarte de AlmeidaPaulo Victor de Azevedo GuerraPedro Henrique Germano Evangelista,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2020 002814-4,País,Brasil,https://agir.ufrn.br/vitrine/programas/1754
SISTEMA DE GERENCIAMENTO DE LEITOS,Descrição,"O sistema de gerenciamento de leitos realiza a informatização do processo de lançamento de dados de pacientes em leitos de enfermaria, semi-intensivos e intensivos por usuários de setores de unidades de saúde.. Além disso, ele que esses usuários realizem a
gerência dos dados de leitos que podem estar livres, ocupados e bloqueados, e também disponibiliza informações sobre taxas de ocupação de leitos, diagnósticos, relatórios de casos suspeitos, confirmados e óbitos para um diagnóstico e etc. Por fim, o sistema sintetiza essas informações apresentando em tempo real a situação dos leitos das unidades de saúde para usuários administradores.",Inventores,Itamir de Morais Barroca FilhoSilvio Costa SampaioUirá KuleszaVictor Hugo Freire RamalhoÁtila Caetano da SilveiraAlef Emannuel Trigueiro DiasJefferson Augusto Rodrigues de Azevedo,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2020 000958-1,País,Brasil,https://agir.ufrn.br/vitrine/programas/1564
Sistema de Gerenciamento do Dispositivo Multitest,Descrição,"O sistema de gerenciamento é o responsável pelo funcionamento do multiteste, fazendo a integração entre usuário e máquina, controle dos periféricos, cálculos para medição dos sinais, processamento do ensaio, exibição dos resultados, gerenciamento e armazenamento de informações, bem como a troca de dados com os servidores em nuvem para armazenamento de prontuário eletrônico dos pacientes.",Inventores,DIONÍSIO DIAS AIRES DE CARVALHOLEONARDO JUDSON GALVÃO DE LIMARICARDO ALEXSANDRO DE MEDEIROS VALENTIMAGNALDO SOUZA CRUZ,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2023 003029-5,País,Brasil,https://agir.ufrn.br/vitrine/programas/2395
Sistema de Gerenciamento do Dispositivo Osseus,Descrição,"O sistema de gerenciamento é o responsável pelo funcionamento do Osseus, fazendo a integração entre usuário e máquina, controle dos periféricos, cálculos para medição dos sinais, gerenciamento e armazenamento de informações, bem como a troca de dados com os servidores em nuvem para armazenamento de prontuário eletrônico dos pacientes, processamento dos testes e obtenção dos resultados.",Inventores,DIONÍSIO DIAS AIRES DE CARVALHOMIKAEL MARCOS RODRIGUES COSTA DA SILVARICARDO ALEXSANDRO DE MEDEIROS VALENTIMAGNALDO SOUZA CRUZJOÃO PAULO QUEIROZ DOS SANTOS,Cotitularidade,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN",Status,Registro Concedido,Nº do Pedido:BR 51 2023 003030-9,País,Brasil,https://agir.ufrn.br/vitrine/programas/2397
O item não foi encontrado na área Programas de Computador...,https://agir.ufrn.br/vitrine/programas/131
SISTEMA DE GESTÃO DA MONITORAÇÃO EPIDEMIOLÓGICA MASSIVA (SGMEM),Descrição,"O sistema, separa em forma de inteligência computacional as diferentes doenças que se localizam em regiões de forma automática e inteligente, Dentre os tipos de doenças a serem detectadas na população está Covid19, na qual o sistema identifica e localiza de forma georreferenciado, indivíduos incubadores da doença e assim prevenir sua transmissão.",Inventores,Efrain Pantaleón MatamorosIsabelle Ribeiro Barbosa MirabalDouglas de Souza CarvalhoGláuber CarvalhoEfrain Marcelo Pulgar PantaleónDianelys Pantaleón O’farrillJéssica Caroline Macedo Teixeira MartinsZulmara Virgínia de CarvalhoDaniel Fernandes Gonçalves de OliveiraHerculana Torres dos SantosElton José Figueiredo de CarvalhoCarlos Eduardo Pellicer de OliveiraCarlos Alexandre Camargo de AbreuRafael Garcia DantasOrivaldo Vieira de Santana JúniorFelipe Macedo ZumbaHewerton Adão da PazRummenigge Rudson DantasJosé Vitor Bruno Vicente de AraújoKleitianne Silva de MacêdoNayre Beatriz Martiniano de Medeiros,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2020 000838-0,País,Brasil,https://agir.ufrn.br/vitrine/programas/1545
